Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020839891020000 "dinsdag 12 juli 2022" 09:19:49.102 
"Endtime of export" 133020845435520000 "dinsdag 12 juli 2022" 09:29:03.552 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
1950 0.904342651 0.8418579 1.0625 1 -183 -181 973 0 0
1960 2.60215759 4.901123 0.211486816 1 -181 -182 975 0 0
1970 4.67999268 0.7967529 0.336654663 1 -183 -182 975 0 0
1980 3.70050049 4.376404 0.821777344 1 -183 -181 975 0 0
1990 2.03276062 2.2791748 0.87387085 1 -182 -181 973 0 0
2000 2.30526733 4.68798828 0.5126648 1 -181 -182 972 0 0
2010 1.363739 0.604126 2.544098 1 -180 -185 972 0 0
2020 1.58226013 8.136963 1.77909851 1 -182 -186 976 0 0
2030 0.8425598 3.68438721 2.37165833 1 -184 -183 976 0 0
2040 1.01779175 2.99938965 1.07241821 1 -184 -182 972 0 0
2050 0.422851563 0.0169067383 2.42422485 1 -183 -180 971 0 0
2060 0.58140564 4.67449951 2.82165527 1 -182 -180 972 0 0
2070 2.2013092 2.42974854 0.530639648 1 -179 -181 975 0 0
2080 3.75564575 1.38354492 1.77737427 1 -180 -182 975 0 0
2090 0.5796814 0.348815918 1.64190674 1 -183 -185 973 0 0
2100 2.66653442 3.34814453 1.02848816 1 -181 -188 973 0 0
2110 1.52844238 2.60351563 5.044983 1 -177 -185 975 0 0
2120 7.44862366 1.18481445 1.87286377 1 -182 -183 975 0 0
2130 5.11907959 2.57489014 3.08120728 1 -183 -181 975 0 0
2140 0.7726898 1.34625244 0.333068848 1 -180 -178 975 0 0
2150 1.85585022 2.383667 6.201126 1 -182 -183 975 0 0
2160 0.539932251 1.49523926 3.02615356 1 -183 -185 975 0 0
2170 1.19264221 3.3168335 0.908966064 1 -184 -184 976 0 0
2180 1.33483887 1.69866943 1.83900452 1 -184 -183 977 0 0
2190 2.192337 3.15393066 1.67314148 1 -181 -183 978 0 0
2200 2.28210449 0.7764282 1.14221191 1 -181 -183 978 0 0
2210 0.3744812 0.916564941 0.892532349 1 -182 -181 976 0 0
2220 1.45669556 1.81359863 1.40647888 1 -183 -181 975 0 0
2230 1.23747253 3.02850342 0.454422 1 -183 -182 976 0 0
2240 0.9721222 0.9346924 2.1252594 1 -183 -180 976 0 0
2250 1.75460815 1.81854248 0.42237854 1 -182 -178 975 0 0
2260 0.310775757 0.0006713867 5.761017 1 -180 -183 973 0 0
2270 1.96855164 6.592346 3.963272 1 -181 -184 976 0 0
2280 2.80027771 1.31689453 0.326095581 1 -185 -181 977 0 0
2290 5.833832 4.89105225 2.34104919 1 -182 -178 977 0 0
2300 3.9324646 0.764160156 2.96690369 1 -181 -178 977 0 0
2310 0.328994751 2.30279541 1.51504517 1 -184 -181 975 0 0
2320 1.54872131 0.3895874 0.2335968 1 -183 -182 973 0 0
2330 0.279998779 6.010437 2.043686 1 -182 -180 975 0 0
2340 5.08050537 1.7723999 1.98451233 1 -187 -180 975 0 0
2350 2.94384766 5.343628 1.279129 1 -189 -180 975 0 0
2360 0.755188 1.01794434 0.703537 1 -187 -178 975 0 0
2370 2.7638855 4.659912 3.3102417 1 -184 -180 975 0 0
2380 1.65927124 0.481872559 1.53274536 1 -183 -181 976 0 0
2390 1.7024231 2.22003174 2.09935 1 -182 -182 975 0 0
2400 2.12266541 1.63464355 0.9929962 1 -182 -183 975 0 0
2410 0.9373932 4.16241455 1.66383362 1 -184 -181 977 0 0
2420 3.67218018 0.06695557 0.507354736 1 -181 -180 977 0 0
2430 1.72805786 2.67266846 2.019989 1 -179 -182 976 0 0
2440 3.73452759 1.16345215 1.7449646 1 -183 -182 976 0 0
2450 2.000946 3.612854 0.6663208 1 -184 -180 977 0 0
2460 0.395950317 0.5692749 1.020401 1 -183 -180 976 0 0
2470 1.786911 3.17138672 2.60380554 1 -185 -183 975 0 0
2480 2.77444458 1.84912109 0.466323853 1 -184 -185 976 0 0
2490 1.21803284 2.01605225 3.38739014 1 -183 -182 976 0 0
