Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ScalingNoWM_meas.csv" 
"Starttime of export" 133020893269090000 "dinsdag 12 juli 2022" 10:48:46.909 
"Endtime of export" 133020898800590000 "dinsdag 12 juli 2022" 10:58:00.059 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
99570 0.240574837 2.46285248 1.86199 1 -4 3 35 17757.18 18371.3125
99580 0.5813854 2.14236832 0.452427864 1 -3 5 35 17757.18 18371.3125
99590 0.359920144 2.97954559 1.0257678 1 -2 5 36 17757.18 18371.3125
99600 2.8325808 1.65247726 2.39403343 1 -4 3 37 17757.18 18371.3125
99610 0.336543083 1.5613327 2.33424664 1 -6 4 37 17757.18 18371.3125
99620 3.07195425 0.7131233 4.702322 1 -3 2 39 17757.18 18371.3125
99630 0.5057545 3.59163666 4.479311 1 1 3 36 17757.18 18371.3125
99640 3.32263064 3.193676 4.19168568 1 0 3 36 17757.18 18371.3125
99650 1.19921207 4.88876724 0.7462435 1 0 1 34 17757.18 18371.3125
99660 4.28195763 4.387068 0.289833069 1 -2 2 34 17757.18 18371.3125
99670 4.66629267 2.91590881 0.296442747 1 0 3 35 17757.18 18371.3125
99680 4.97211838 0.6125641 0.008461714 1 0 4 33 17757.18 18371.3125
99690 1.17368889 0.43718338 2.98271 1 -4 2 34 17757.18 18371.3125
99700 1.77673149 0.314857483 0.989722252 1 -3 1 34 17757.18 18371.3125
99710 1.03777671 2.33839417 0.0124670267 1 0 2 36 17757.18 18371.3125
99720 2.133851 2.11718369 0.453773022 1 0 3 36 17757.18 18371.3125
99730 2.502523 0.8936081 0.169196129 1 2 4 35 17757.18 18371.3125
99740 3.589932 2.85961533 0.8805423 1 2 4 33 17757.18 18371.3125
99750 3.55084658 1.5195179 1.22713137 1 -3 3 32 17757.18 18371.3125
99760 1.69945049 0.308906555 1.63074946 1 -4 1 33 17757.18 18371.3125
99770 0.422219753 3.35780334 1.80828166 1 -3 -2 36 17757.18 18371.3125
99780 1.13073587 2.96640778 4.975257 1 -4 1 36 17757.18 18371.3125
99790 1.58422327 0.746795654 1.45726919 1 -3 4 34 17757.18 18371.3125
99800 0.9337673 0.618347168 1.09671974 1 -2 3 34 17757.18 18371.3125
99810 1.1927489 0.412612915 0.0033826828 1 -3 3 33 17757.18 18371.3125
99820 1.26290751 1.57531357 1.822998 1 -2 2 31 17757.18 18371.3125
99830 2.96699381 6.44863129 1.92861986 1 -3 3 36 17757.18 18371.3125
99840 0.340364456 4.750763 0.334592819 1 -5 5 37 17757.18 18371.3125
99850 0.0117053986 3.37313461 1.9864049 1 -5 4 36 17757.18 18371.3125
99860 0.401459217 3.939598 0.726305962 1 -5 4 35 17757.18 18371.3125
99870 0.813094139 1.64085007 1.39079857 1 -4 4 33 17757.18 18371.3125
99880 0.5325661 0.59545517 0.6538243 1 -2 3 35 17757.18 18371.3125
99890 1.71981025 1.49153137 0.9563918 1 -2 2 37 17757.18 18371.3125
99900 0.170592308 2.31420135 1.5095 1 -2 3 36 17757.18 18371.3125
99910 2.73358774 1.111824 0.7935529 1 2 4 35 17757.18 18371.3125
99920 6.181541 3.060051 0.207615852 1 0 4 33 17757.18 18371.3125
99930 0.337348938 3.74114227 1.629386 1 -4 3 34 17757.18 18371.3125
99940 4.00214434 1.28940964 0.80063343 1 0 3 36 17757.18 18371.3125
99950 6.52033043 1.85211945 2.16628075 1 -2 2 33 17757.18 18371.3125
99960 4.4647913 0.6992798 2.43331528 1 -2 3 32 17757.18 18371.3125
99970 5.343677 0.4035492 1.56701326 1 -3 4 33 17757.18 18371.3125
99980 3.715499 1.69118118 0.384889126 1 -3 4 35 17757.18 18371.3125
99990 2.59850883 1.46775818 3.1186552 1 -2 2 35 17757.84 18372.8711
100000 0.827480555 1.35207367 2.22566748 1 -4 2 35 17757.84 18372.8711
100010 2.22721148 3.14094925 2.12612772 1 -2 2 33 17757.84 18372.8711
100020 0.7667656 2.857479 1.2908473 1 0 2 33 17757.84 18372.8711
100030 3.80750656 2.58564377 0.511024952 1 -3 4 33 17757.84 18372.8711
100040 0.4407692 1.38109207 1.40310287 1 -5 4 32 17757.84 18372.8711
100050 0.4499216 0.855388641 1.209338 1 -4 5 34 17757.84 18372.8711
100060 5.065425 0.304759979 1.06311607 1 2 6 35 17757.84 18372.8711
100070 7.07603264 0.333827972 0.387377739 1 1 6 35 17757.84 18372.8711
100080 0.879682541 0.264919281 2.78892946 1 -4 4 35 17757.84 18372.8711
100090 1.46669865 1.16054535 0.2587371 1 -3 2 34 17757.84 18372.8711
100100 1.77268171 1.09891129 2.190002 1 -3 4 34 17757.84 18372.8711
100110 0.237278223 0.0646324158 3.39809 1 -4 3 35 17757.84 18372.8711
100120 0.2799816 1.017437 2.33040285 1 -4 3 36 17757.84 18372.8711
100130 0.332331419 0.84095 2.30092859 1 -4 3 36 17757.84 18372.8711
100140 0.6429281 3.1690712 1.36383247 1 -3 3 32 17757.84 18372.8711
100150 2.5846343 4.90352249 0.394972324 1 1 5 34 17757.84 18372.8711
100160 4.888895 3.45084763 3.34859133 1 0 3 35 17757.84 18372.8711
100170 2.470851 0.9080448 2.7639184 1 -5 -2 31 17757.84 18372.8711
100180 1.86800766 2.916298 5.97278261 1 -5 1 33 17757.84 18372.8711
100190 0.231658936 0.47303772 3.06924152 1 -3 3 36 17757.84 18372.8711
100200 2.94805121 1.374054 3.59159 1 1 5 35 17757.84 18372.8711
100210 4.14625263 1.1993103 4.18787956 1 1 5 35 17757.84 18372.8711
100220 4.27006245 0.11517334 1.18746 1 -5 4 36 17757.84 18372.8711
100230 3.37230587 0.7967529 0.7427707 1 -5 5 35 17757.84 18372.8711
100240 0.915415764 0.8154373 0.410610676 1 -3 5 35 17757.84 18372.8711
100250 0.9135089 0.6818085 1.5895071 1 -2 4 35 17757.84 18372.8711
100260 4.789833 1.35656738 0.32901907 1 -5 3 33 17757.84 18372.8711
100270 2.51062679 2.68230247 0.0922942162 1 -6 3 29 17757.84 18372.8711
100280 3.78893137 4.532522 0.656414032 1 0 4 31 17757.84 18372.8711
100290 6.767163 3.096016 1.23190641 1 -2 4 32 17757.84 18372.8711
100300 2.327814 1.18456268 0.298274517 1 -4 4 28 17757.84 18372.8711
100310 3.43295431 5.140873 1.91469908 1 -5 3 32 17757.84 18372.8711
100320 3.33690834 2.530777 2.12486148 1 -4 4 34 17757.84 18372.8711
100330 1.40970755 0.3508396 3.401874 1 -2 3 32 17757.84 18372.8711
100340 2.09960723 0.287780762 0.2858615 1 -4 1 32 17757.84 18372.8711
100350 0.00755596161 0.33231926 1.79407823 1 -5 3 32 17757.84 18372.8711
100360 1.51108551 3.20371628 0.05443859 1 -3 5 29 17757.84 18372.8711
100370 2.24134874 4.933449 2.08118486 1 -3 4 31 17757.84 18372.8711
100380 1.79222155 3.38991547 0.0954904556 1 -2 3 32 17757.84 18372.8711
100390 0.6355846 4.079357 0.5959687 1 0 4 33 17757.84 18372.8711
100400 1.084016 7.68703461 1.2346468 1 0 4 29 17757.84 18372.8711
100410 3.55791569 3.90433121 0.747141838 1 -3 3 26 17757.84 18372.8711
100420 2.24013281 1.54013062 0.136817455 1 -3 3 31 17757.84 18372.8711
100430 0.54310894 1.66770554 0.400289774 1 0 4 34 17757.84 18372.8711
100440 1.836127 0.514575958 1.08505964 1 0 4 35 17757.84 18372.8711
100450 2.81407452 1.45050049 0.13598156 1 -3 4 36 17757.84 18372.8711
100460 0.2462883 2.25029373 1.81403637 1 -5 3 35 17757.84 18372.8711
100470 0.0874142647 2.1244545 0.0129449368 1 -5 2 35 17757.84 18372.8711
100480 0.341721058 2.81440353 0.237918377 1 -5 2 34 17757.84 18372.8711
100490 1.8761425 2.370716 0.8732579 1 -3 3 29 17757.84 18372.8711
100500 2.45491171 4.184557 0.3397827 1 -3 4 31 17757.84 18372.8711
100510 0.02477932 1.715313 1.61222219 1 -4 3 33 17757.84 18372.8711
100520 1.286238 1.61716843 0.286497116 1 -2 2 33 17757.84 18372.8711
100530 3.777527 0.42696 0.892642736 1 4 3 34 17757.84 18372.8711
100540 7.529786 2.72019958 1.363306 1 2 3 31 17757.84 18372.8711
100550 0.6591797 1.60880661 0.4421649 1 -3 3 27 17757.84 18372.8711
100560 0.8139677 1.50477409 1.00214481 1 -4 3 27 17757.84 18372.8711
100570 0.431856155 1.27623177 2.15886474 1 -4 5 27 17757.84 18372.8711
100580 0.2994876 6.225397 2.865767 1 -3 5 32 17757.84 18372.8711
100590 0.9418464 3.5495224 1.27611923 1 -3 5 34 17757.84 18372.8711
100600 1.01661015 4.75254059 2.94819117 1 -2 4 26 17757.84 18372.8711
100610 0.203114271 2.30783844 0.740653038 1 0 3 24 17757.84 18372.8711
100620 6.5795393 1.90913391 0.03983903 1 -5 4 28 17757.84 18372.8711
100630 5.117032 0.6198063 1.69831371 1 -5 3 29 17757.84 18372.8711
100640 3.395133 3.65546227 1.95396614 1 -4 4 32 17757.84 18372.8711
100650 2.05699158 2.21639633 3.25929737 1 -4 3 33 17757.84 18372.8711
100660 2.3501277 2.06816673 1.17843962 1 -4 2 33 17757.84 18372.8711
100670 0.139012814 2.78858185 1.16291189 1 -5 2 32 17757.84 18372.8711
100680 0.6471386 2.39530754 1.38082814 1 -5 0 27 17757.84 18372.8711
100690 1.91557741 0.250034332 3.216765 1 -3 2 25 17757.84 18372.8711
100700 2.65283823 0.8242321 0.127079487 1 -3 5 26 17757.84 18372.8711
100710 1.05431938 1.30767441 2.21780634 1 -3 4 28 17757.84 18372.8711
100720 2.870927 0.126773834 0.858768463 1 -4 4 29 17757.84 18372.8711
100730 1.53401566 2.81339264 3.53724384 1 -4 2 26 17757.84 18372.8711
100740 2.00768566 4.60467148 2.52502012 1 -4 2 28 17757.84 18372.8711
100750 4.80307341 1.07202911 0.390741825 1 0 4 31 17757.84 18372.8711
100760 5.58516836 2.051937 0.610864162 1 0 4 28 17757.84 18372.8711
100770 1.0792675 2.83124161 0.3724637 1 -4 4 29 17757.84 18372.8711
100780 0.6124687 2.47262573 2.50770521 1 -5 2 29 17757.84 18372.8711
100790 2.16444778 5.32237625 2.739987 1 -3 3 32 17757.84 18372.8711
100800 1.63946962 5.73873138 0.780234337 1 -2 5 31 17757.84 18372.8711
100810 0.81320715 1.193821 1.4739542 1 -3 4 27 17757.84 18372.8711
100820 2.181727 2.97751236 1.5668788 1 -5 2 31 17757.84 18372.8711
100830 3.36369419 5.58340073 1.04084706 1 -3 2 28 17757.84 18372.8711
100840 0.632267952 2.07618713 0.140249252 1 0 3 25 17757.84 18372.8711
100850 3.10819054 1.88440132 0.5164952 1 -2 3 25 17757.84 18372.8711
100860 1.50091887 2.72620773 0.7845688 1 -5 4 26 17757.84 18372.8711
100870 0.06735754 0.356048584 2.50255871 1 -6 3 28 17757.84 18372.8711
100880 0.8871341 1.5609169 0.4344139 1 -5 2 26 17757.84 18372.8711
100890 1.25533247 1.49974823 0.3199885 1 -5 3 26 17757.84 18372.8711
100900 3.38814163 3.25568771 1.90148735 1 -2 2 24 17757.84 18372.8711
100910 4.07051229 4.957079 1.12638164 1 -2 2 26 17757.84 18372.8711
100920 1.00116444 2.43386459 3.34266233 1 -5 0 28 17757.84 18372.8711
100930 0.320186138 3.71408081 2.69137859 1 -5 0 22 17757.84 18372.8711
100940 0.188490868 7.437456 0.287193537 1 -4 2 26 17757.84 18372.8711
100950 1.01174569 4.6219635 2.50772738 1 -4 0 28 17757.84 18372.8711
100960 3.94688344 1.23139954 2.7891593 1 0 1 25 17757.84 18372.8711
100970 6.94126749 0.874517441 1.79392314 1 -2 2 27 17757.84 18372.8711
100980 2.42837286 0.7584324 0.392160177 1 -4 1 27 17757.84 18372.8711
100990 2.546908 0.242973328 1.77707624 1 -4 3 26 17757.84 18372.8711
101000 1.38012314 0.7077427 3.480731 1 -4 2 25 17757.84 18372.8711
101010 0.8035557 4.710388 2.06765556 1 -3 2 29 17757.84 18372.8711
101020 0.6714413 2.188774 0.345594883 1 -2 4 31 17757.84 18372.8711
101030 0.283473849 4.001522 0.898836136 1 0 4 25 17757.84 18372.8711
101040 0.210236549 5.586094 3.34189224 1 2 1 27 17757.84 18372.8711
101050 4.04320145 0.0858612061 1.463891 1 0 0 32 17757.84 18372.8711
101060 3.960732 0.06538582 0.783854842 1 -6 2 32 17757.84 18372.8711
101070 4.43542862 3.93614388 1.29881048 1 -5 2 28 17757.84 18372.8711
101080 1.2528944 1.64113617 0.3715639 1 0 2 26 17757.84 18372.8711
101090 4.49566031 0.491527557 1.95676112 1 -2 1 27 17757.84 18372.8711
101100 1.70236683 0.526536942 0.163835287 1 -3 0 26 17757.84 18372.8711
101110 3.01469469 1.52778625 1.66603 1 -4 2 27 17757.84 18372.8711
101120 1.94459915 2.70044518 2.127442 1 -4 2 31 17757.84 18372.8711
101130 2.11283278 4.35551834 0.9488101 1 -4 2 29 17757.84 18372.8711
101140 0.0713171959 3.9939537 0.5115988 1 -5 4 29 17757.84 18372.8711
101150 1.50009394 4.49865341 2.612955 1 -3 3 28 17757.84 18372.8711
101160 1.19338036 7.0992775 0.2619877 1 -2 2 31 17757.84 18372.8711
101170 3.24838448 9.361107 1.735204 1 -5 1 28 17757.84 18372.8711
101180 2.16866446 7.52078247 1.08502436 1 -5 1 27 17757.84 18372.8711
101190 0.261232376 5.673485 0.7614708 1 -3 3 28 17757.84 18372.8711
101200 0.851685762 1.15583611 1.463933 1 -3 6 24 17757.84 18372.8711
101210 0.333651781 0.990121841 4.782749 1 -3 4 24 17757.84 18372.8711
101220 2.715203 2.941597 0.933686256 1 -5 2 26 17757.84 18372.8711
101230 1.67390728 1.5522728 2.073823 1 -5 1 27 17757.84 18372.8711
101240 3.91726422 0.4916954 2.52001619 1 -7 2 26 17757.84 18372.8711
101250 6.95534325 0.304250717 0.510201931 1 -3 4 26 17757.84 18372.8711
101260 0.1838026 3.32210541 4.612602 1 4 0 29 17757.84 18372.8711
101270 5.936953 6.097397 1.76134491 1 1 -2 26 17757.84 18372.8711
101280 0.923522949 4.450865 1.00303388 1 -3 0 25 17757.84 18372.8711
101290 0.167699337 1.95122528 0.11877048 1 -3 1 27 17757.84 18372.8711
101300 1.765645 2.810112 2.45902824 1 -4 4 28 17757.84 18372.8711
101310 2.96274281 2.45339584 3.35014963 1 -2 4 28 17757.84 18372.8711
101320 0.3676424 2.23860168 0.461977482 1 1 3 28 17757.84 18372.8711
101330 2.36544418 2.051012 2.2055335 1 0 2 28 17757.84 18372.8711
101340 2.3597784 0.833562851 0.225453377 1 -3 1 27 17757.84 18372.8711
101350 0.5825715 0.30524826 1.51239824 1 -5 3 28 17757.84 18372.8711
101360 1.37487745 3.17536736 2.08413172 1 -4 3 25 17757.84 18372.8711
101370 0.417826176 3.93340874 0.155210018 1 -2 2 26 17757.84 18372.8711
101380 0.6376067 2.50998116 0.5992594 1 0 3 27 17757.84 18372.8711
101390 4.9632473 2.755169 1.27432871 1 -3 3 22 17757.84 18372.8711
101400 6.34608555 1.53339577 0.7423272 1 0 2 21 17757.84 18372.8711
101410 5.44293356 1.60704041 0.113551974 1 1 2 24 17757.84 18372.8711
101420 3.13507462 0.518756866 1.59739518 1 -5 1 26 17757.84 18372.8711
101430 3.54025841 2.3664608 2.00146174 1 -4 -2 24 17757.84 18372.8711
101440 1.2187686 7.20649147 4.99177 1 -2 1 29 17757.84 18372.8711
101450 2.01628327 1.45516586 4.568678 1 0 1 34 17757.84 18372.8711
101460 2.016707 4.70391846 3.07073832 1 1 1 28 17757.84 18372.8711
101470 2.10617971 1.19865417 3.060072 1 3 1 25 17757.84 18372.8711
101480 5.50833559 0.1565361 1.83522463 1 1 1 26 17757.84 18372.8711
101490 2.25672626 1.89065361 1.08481216 1 0 2 24 17757.84 18372.8711
101500 4.653503 1.69357109 0.004868746 1 -2 2 24 17757.84 18372.8711
101510 3.33812332 0.5119457 0.814636469 1 -2 2 26 17757.84 18372.8711
101520 0.15641737 1.42507553 2.122355 1 1 0 25 17757.84 18372.8711
101530 2.12959075 1.25034332 2.45429754 1 0 1 25 17757.84 18372.8711
101540 3.23235679 1.13447952 0.459534168 1 -4 4 25 17757.84 18372.8711
101550 0.5931797 1.89880753 3.70505714 1 -6 2 22 17757.84 18372.8711
101560 3.81244755 8.832132 3.27958727 1 -2 3 29 17757.84 18372.8711
101570 1.94656229 3.917282 3.532032 1 0 3 33 17757.84 18372.8711
101580 3.79733014 1.48778343 0.01569271 1 -4 1 28 17757.84 18372.8711
101590 2.71893883 5.41588 0.7152674 1 -4 2 32 17757.84 18372.8711
101600 1.61884546 5.798218 1.182569 1 -3 2 31 17757.84 18372.8711
101610 0.5320587 0.729019165 0.330757141 1 -3 2 25 17757.84 18372.8711
101620 1.204997 1.70868874 0.886651039 1 -3 2 26 17757.84 18372.8711
101630 0.8367913 0.5144272 0.08991563 1 -4 2 28 17757.84 18372.8711
101640 0.917937756 1.388588 0.311148643 1 -5 3 27 17757.84 18372.8711
101650 0.3179965 1.3458252 2.11730242 1 -5 2 27 17757.84 18372.8711
101660 1.22952986 2.11605263 0.8688636 1 -3 0 26 17757.84 18372.8711
101670 2.03746486 1.95432663 0.6176305 1 -3 0 26 17757.84 18372.8711
101680 0.613869667 3.708847 1.30925393 1 -3 2 24 17757.84 18372.8711
101690 1.4723711 6.38851547 1.84195256 1 -3 2 27 17757.84 18372.8711
101700 0.214707375 0.6990433 0.27837348 1 -3 1 32 17757.84 18372.8711
101710 1.11959791 2.319992 1.24709225 1 -3 0 29 17757.84 18372.8711
101720 2.03033757 1.13898468 1.26092458 1 -5 -2 28 17757.84 18372.8711
101730 0.1736002 0.0705966949 4.1669426 1 -6 1 29 17757.84 18372.8711
101740 2.54989529 0.05368042 4.09836769 1 -3 1 29 17757.84 18372.8711
101750 2.16497 3.999054 5.5418 1 -2 4 25 17757.84 18372.8711
101760 3.43712854 4.62639046 5.902381 1 1 4 26 17757.84 18372.8711
101770 4.64717 3.202137 2.44179535 1 1 3 27 17757.84 18372.8711
101780 1.95419693 1.84523773 2.83815527 1 -3 3 26 17757.84 18372.8711
101790 0.993371 1.39377785 0.4458828 1 -3 2 29 17757.84 18372.8711
101800 2.42860723 2.20034981 0.8807461 1 -4 2 28 17757.84 18372.8711
101810 0.4947834 2.05598831 0.840382 1 -5 1 28 17757.84 18372.8711
101820 0.2978301 1.24689865 0.6370319 1 -4 0 31 17757.84 18372.8711
101830 0.100697041 3.04846954 1.38578582 1 -3 1 29 17757.84 18372.8711
101840 2.01295161 0.205368042 0.5952039 1 -4 2 26 17757.84 18372.8711
101850 1.07310629 2.25819016 0.706333637 1 -6 3 28 17757.84 18372.8711
101860 1.594212 3.9147625 3.54942846 1 -5 1 26 17757.84 18372.8711
101870 0.8975465 3.61748886 0.5693288 1 -4 -2 26 17757.84 18372.8711
101880 0.8093984 1.81545639 2.749975 1 -3 0 31 17757.84 18372.8711
101890 2.78525543 1.58489227 4.602604 1 -4 -2 31 17757.84 18372.8711
101900 0.3800664 4.501932 1.726553 1 -5 -4 25 17757.84 18372.8711
101910 0.08290243 3.14595032 3.00297713 1 -4 0 24 17757.84 18372.8711
101920 1.03435016 1.760006 0.7555506 1 -2 4 25 17757.84 18372.8711
101930 0.817978859 4.61086655 2.40265512 1 1 4 28 17757.84 18372.8711
101940 5.60035753 1.81118011 2.61527967 1 -2 1 34 17757.84 18372.8711
101950 2.45559978 8.600346 1.51176691 1 -3 1 27 17757.84 18372.8711
101960 3.709239 5.79332733 1.80937243 1 -4 1 25 17757.84 18372.8711
101970 1.43027973 4.13927841 0.8436041 1 -5 1 26 17757.84 18372.8711
101980 0.5184541 1.82201 1.283541 1 -4 1 24 17757.84 18372.8711
101990 2.29375029 4.566601 1.4141674 1 -6 2 21 17757.84 18372.8711
102000 0.5601139 1.22734642 1.00069046 1 -7 3 18 17757.84 18372.8711
102010 0.382593155 0.0340499878 2.26586318 1 -6 1 19 17759.7 18373.23
102020 1.14046335 3.0841732 0.345709324 1 -4 0 22 17759.7 18373.23
102030 1.00193739 0.706230164 0.477651179 1 -3 1 24 17759.7 18373.23
102040 0.4742589 0.683124542 1.04185939 1 -3 3 24 17759.7 18373.23
102050 0.8089013 2.43361282 1.91824818 1 -3 3 27 17759.7 18373.23
102060 1.47567463 4.14118958 1.44297886 1 -4 1 25 17759.7 18373.23
102070 0.651157856 0.2010231 2.24746442 1 -5 -2 21 17759.7 18373.23
102080 0.918067932 3.27517128 4.09386253 1 -4 0 24 17759.7 18373.23
102090 2.62910151 2.87620163 0.323391438 1 -5 4 24 17759.7 18373.23
102100 1.44732 2.682167 3.70986462 1 -5 2 24 17759.7 18373.23
102110 1.86017346 1.3205452 1.80024529 1 -5 -2 25 17759.7 18373.23
102120 0.250249863 2.718689 0.7037904 1 -6 -3 21 17759.7 18373.23
102130 0.3298154 3.561823 0.251140118 1 -6 -3 22 17759.7 18373.23
102140 1.65771914 3.09139061 1.30603933 1 -4 -2 22 17759.7 18373.23
102150 3.4501462 2.85145378 1.6434927 1 -5 1 22 17759.7 18373.23
102160 1.92063284 0.4745903 2.44857955 1 -5 1 24 17759.7 18373.23
102170 0.384347677 1.48089027 0.9344821 1 -3 1 22 17759.7 18373.23
102180 0.00360226631 3.380003 2.68941832 1 -2 0 24 17759.7 18373.23
102190 2.554004 1.0161438 1.53103256 1 2 0 26 17759.7 18373.23
102200 6.289256 0.147405624 1.84584594 1 0 0 25 17759.7 18373.23
102210 0.449069023 3.88221741 1.14714527 1 -4 -2 21 17759.7 18373.23
102220 1.94693112 8.570145 0.786036 1 -2 -2 26 17759.7 18373.23
102230 0.4666822 7.682415 1.1378032 1 1 0 26 17759.7 18373.23
102240 2.00958347 2.8781662 0.7352406 1 1 1 22 17759.7 18373.23
102250 2.85274553 1.37525368 1.44738865 1 -2 0 26 17759.7 18373.23
102260 1.64499617 1.79602814 1.534311 1 -2 -2 29 17759.7 18373.23
102270 1.99997592 4.582836 4.05236435 1 -2 1 26 17759.7 18373.23
102280 1.11224866 3.157608 4.27106762 1 -4 1 25 17759.7 18373.23
102290 1.61088228 1.76439476 3.476441 1 -3 2 26 17759.7 18373.23
102300 1.07812881 1.642046 2.90107584 1 0 3 26 17759.7 18373.23
102310 2.23615122 1.50883484 0.937041759 1 0 1 29 17759.7 18373.23
102320 2.47529459 4.37040329 1.13735116 1 -3 2 26 17759.7 18373.23
102330 0.5040488 2.98874283 0.7757106 1 -4 3 25 17759.7 18373.23
102340 1.729295 0.3872223 1.43741536 1 -5 2 28 17759.7 18373.23
102350 0.170423508 1.25043106 3.44488716 1 -6 5 27 17759.7 18373.23
102360 1.74277258 0.2444992 5.18835163 1 -4 4 26 17759.7 18373.23
102370 3.13751721 0.147039413 0.848629 1 -5 0 26 17759.7 18373.23
102380 0.9698615 1.22705269 2.7676487 1 -6 2 27 17759.7 18373.23
102390 1.84105968 2.98778915 0.774303436 1 -3 4 25 17759.7 18373.23
102400 2.34834743 1.73767853 3.45266342 1 2 1 24 17759.7 18373.23
102410 5.14522648 0.626050949 2.54223537 1 1 1 25 17759.7 18373.23
102420 2.6164484 0.473871231 2.33774257 1 -4 1 24 17759.7 18373.23
102430 1.706645 1.502758 2.49749041 1 -4 2 25 17759.7 18373.23
102440 0.854236841 1.72306061 0.328045368 1 -3 5 28 17759.7 18373.23
102450 0.119935513 1.49851227 2.66831827 1 -3 4 28 17759.7 18373.23
102460 2.7187407 1.59916878 0.153449059 1 -5 3 25 17759.7 18373.23
102470 2.81619072 2.535799 1.774745 1 -4 2 26 17759.7 18373.23
102480 2.953825 1.20871162 1.03033066 1 -4 2 27 17759.7 18373.23
102490 1.62593126 0.839401245 1.26100111 1 -4 2 25 17759.7 18373.23
102500 3.06336856 0.171731949 0.531531334 1 -5 2 24 17759.7 18373.23
102510 2.8973937 3.24914742 0.0665168762 1 -4 3 27 17759.7 18373.23
102520 0.8249631 3.85227585 0.8301177 1 0 3 26 17759.7 18373.23
102530 5.44024372 2.449646 0.0797143 1 -3 3 25 17759.7 18373.23
102540 3.46304131 0.153598785 2.65111876 1 -3 1 27 17759.7 18373.23
102550 0.344902515 2.810051 0.929536343 1 1 0 24 17759.7 18373.23
102560 2.073576 0.508564 1.21650612 1 1 2 21 17759.7 18373.23
102570 3.93048477 4.422018 1.64422441 1 -3 2 25 17759.7 18373.23
102580 3.63340187 3.92486 0.6602068 1 -2 2 25 17759.7 18373.23
102590 0.7190614 1.43519592 0.178516865 1 1 3 20 17759.7 18373.23
102600 3.93091965 3.2569046 0.24299407 1 -2 4 22 17759.7 18373.23
102610 1.52919388 1.10211182 2.27901363 1 -6 3 26 17759.7 18373.23
102620 3.43095064 0.130376816 0.0958795547 1 -4 2 27 17759.7 18373.23
102630 1.7704339 1.04164314 0.528308868 1 1 2 26 17759.7 18373.23
102640 4.1348567 1.90075684 0.06639147 1 0 2 27 17759.7 18373.23
102650 2.005077 1.72364044 4.46229935 1 0 -2 27 17759.7 18373.23
102660 1.8080101 0.460300446 7.0289 1 1 1 25 17759.7 18373.23
102670 0.09153724 1.38093758 3.15485287 1 1 4 26 17759.7 18373.23
102680 1.31877542 1.27495956 2.22258759 1 1 5 26 17759.7 18373.23
102690 5.10192776 0.8838692 6.180915 1 -4 2 24 17759.7 18373.23
102700 5.15042973 4.876133 0.461319923 1 -3 -2 28 17759.7 18373.23
102710 4.48623466 4.33151627 2.122666 1 -3 0 28 17759.7 18373.23
102720 1.11972952 2.04631424 0.9538858 1 -5 1 22 17759.7 18373.23
102730 2.02008247 1.94121933 1.16744435 1 -2 2 22 17759.7 18373.23
102740 0.562096357 2.28391266 1.78709269 1 0 2 26 17759.7 18373.23
102750 4.945824 2.93083572 1.63023686 1 -4 3 31 17759.7 18373.23
102760 4.59328651 5.561386 1.309082 1 -3 4 28 17759.7 18373.23
102770 3.37120438 4.058899 2.12852573 1 -2 2 27 17759.7 18373.23
102780 0.7325258 3.62253571 0.150221825 1 -3 1 27 17759.7 18373.23
102790 0.2964635 0.313545227 0.4387771 1 -2 1 24 17759.7 18373.23
102800 1.73424149 2.25159264 0.03666544 1 -3 1 22 17759.7 18373.23
102810 0.6732538 4.07949829 0.413285732 1 -3 1 24 17759.7 18373.23
102820 0.2890451 5.61867142 0.148509622 1 -2 1 22 17759.7 18373.23
102830 0.77017 7.08709335 0.602433443 1 -2 2 24 17759.7 18373.23
102840 1.639375 4.34785461 0.7326474 1 0 4 26 17759.7 18373.23
102850 1.72534752 1.8993721 1.83555269 1 1 4 24 17759.7 18373.23
102860 4.14251328 1.74443054 0.356759071 1 -3 4 24 17759.7 18373.23
102870 3.860601 4.625492 3.28789663 1 -2 2 27 17759.7 18373.23
102880 3.86414051 6.13011169 2.21899319 1 -2 2 25 17759.7 18373.23
102890 1.30338717 7.54927826 0.234846592 1 -3 4 27 17759.7 18373.23
102900 2.619843 2.73970032 1.79902554 1 -4 3 31 17759.7 18373.23
102910 0.685481548 1.458231 1.21227431 1 -5 1 27 17759.7 18373.23
102920 2.17915249 1.58995819 2.17784882 1 -2 -2 24 17759.7 18373.23
102930 2.83303857 3.46054268 4.23655033 1 -2 0 26 17759.7 18373.23
102940 0.778820753 4.08478546 1.63773394 1 -4 2 25 17759.7 18373.23
102950 1.081285 0.248846054 0.525388 1 -3 1 21 17759.7 18373.23
102960 1.70321918 0.7240181 3.12537432 1 -3 -2 20 17759.7 18373.23
102970 0.5196996 4.70340538 5.68257141 1 -3 1 24 17759.7 18373.23
102980 0.2700076 2.18123436 4.287513 1 -2 2 26 17759.7 18373.23
102990 1.8727963 0.992536545 2.462368 1 -3 2 25 17759.7 18373.23
