Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\Scope Project.csv" 
"Starttime of export" 133020853977090000 "dinsdag 12 juli 2022" 09:43:17.709 
"Endtime of export" 133020859536590000 "dinsdag 12 juli 2022" 09:52:33.659 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
2740 0.109603882 2.94512939 0.584655762 1 -183 -178 972 0 0
2750 1.33538818 2.011963 1.32070923 1 -182 -178 973 0 0
2760 2.14456177 1.82861328 2.355362 1 -183 -176 973 0 0
2770 0.847991943 0.01550293 3.96557617 1 -184 -177 971 0 0
2780 0.620056152 4.66912842 0.457214355 1 -183 -180 972 0 0
2790 2.46495056 2.45751953 0.59375 1 -180 -180 975 0 0
2800 1.73851013 1.38085938 1.67318726 1 -179 -178 975 0 0
2810 2.47940063 2.32849121 5.756302 1 -182 -182 975 0 0
2820 1.95657349 2.54400635 3.24359131 1 -182 -184 976 0 0
2830 1.37539673 2.35003662 1.36743164 1 -179 -181 977 0 0
2840 1.87757874 0.457397461 1.86994934 1 -179 -178 976 0 0
2850 1.14143372 0.161865234 4.314438 1 -181 -180 973 0 0
2860 1.16043091 2.47357178 0.269989 1 -183 -183 972 0 0
2870 2.29832458 0.4375 0.647903442 1 -182 -184 971 0 0
2880 0.186325073 4.246704 4.1693573 1 -180 -181 972 0 0
2890 0.629684448 0.7732544 3.61636353 1 -180 -181 973 0 0
2900 2.90968323 1.90002441 1.63258362 1 -183 -182 972 0 0
2910 3.66165161 1.953186 1.30207825 1 -182 -182 972 0 0
2920 0.9347229 1.88238525 5.00332642 1 -180 -178 972 0 0
2930 0.245071411 2.90081787 8.072235 1 -180 -181 973 0 0
2940 1.62789917 0.9850464 3.3344574 1 -181 -184 973 0 0
2950 0.1593628 5.73199463 0.94569397 1 -182 -181 976 0 0
2960 3.04930115 0.517944336 2.93745422 1 -185 -177 977 0 0
2970 6.15686035 3.1730957 2.62709045 1 -182 -176 976 0 0
2980 3.092865 0.21697998 0.181655884 1 -180 -177 975 0 0
2990 2.84524536 3.78887939 3.64207458 1 -179 -180 975 0 0
3000 4.03805542 1.83734131 2.01675415 1 -180 -181 973 0 0
3010 0.167999268 7.24938965 0.320114136 1 -183 -180 975 0 0
3020 1.474884 2.860962 0.794891357 1 -182 -181 975 0 0
3030 1.17782593 6.215027 0.191818237 1 -182 -182 975 0 0
3040 0.905456543 1.95391846 1.50292969 1 -182 -181 975 0 0
3050 1.78852844 3.39794922 1.21903992 1 -183 -181 973 0 0
3060 3.57576 0.396789551 2.07769775 1 -181 -184 972 0 0
3070 1.2441864 6.973572 3.32839966 1 -179 -183 975 0 0
3080 2.80964661 1.70422363 0.5717163 1 -182 -180 976 0 0
3090 1.27351379 4.17395 0.93421936 1 -183 -178 975 0 0
3100 1.1962738 2.09423828 0.7618103 1 -181 -177 973 0 0
3110 2.28300476 4.501709 3.473465 1 -182 -180 972 0 0
3120 2.76498413 2.41223145 0.647232056 1 -181 -182 970 0 0
3130 0.5236664 5.788147 1.83920288 1 -179 -180 970 0 0
3140 1.67489624 1.63671875 1.27279663 1 -177 -177 970 0 0
3150 5.41854858 7.00244141 5.005066 1 -180 -180 972 0 0
3160 4.143921 1.29559326 2.95225525 1 -180 -181 976 0 0
3170 3.50210571 0.5675659 2.18403625 1 -180 -181 973 0 0
3180 0.6260681 4.10888672 4.84571838 1 -182 -178 973 0 0
3190 0.211410522 0.0549926758 6.584442 1 -182 -180 973 0 0
3200 0.637756348 0.6914673 5.177704 1 -183 -180 970 0 0
3210 0.8605652 4.04119873 5.25184631 1 -183 -181 971 0 0
3220 0.5474243 2.02545166 5.33105469 1 -182 -180 973 0 0
3230 1.47616577 0.8163452 4.44848633 1 -180 -180 972 0 0
3240 0.7462921 0.859802246 2.37678528 1 -179 -181 970 0 0
3250 1.11141968 3.7991333 0.8336792 1 -180 -180 971 0 0
3260 0.5268402 1.177185 2.434204 1 -180 -178 972 0 0
3270 1.74150085 1.53747559 2.66516113 1 -181 -178 971 0 0
3280 0.660598755 3.23565674 1.53471375 1 -183 -178 972 0 0
3290 1.91105652 3.75177 3.7273407 1 -182 -180 975 0 0
3300 0.499801636 0.26385498 1.060852 1 -180 -182 975 0 0
3310 0.875274658 0.642089844 0.676300049 1 -180 -181 971 0 0
3320 0.2965393 3.17382813 2.57681274 1 -180 -178 970 0 0
3330 0.4111023 3.74017334 4.756729 1 -179 -180 973 0 0
3340 0.8747711 2.208496 1.72903442 1 -179 -182 975 0 0
3350 1.765091 2.58776855 0.978500366 1 -181 -182 976 0 0
3360 1.47377014 0.291564941 2.0614624 1 -181 -181 975 0 0
3370 2.836609 0.642089844 0.7227936 1 -177 -180 971 0 0
3380 2.20976257 4.10876465 3.22612 1 -176 -177 971 0 0
3390 0.234832764 3.81207275 3.642624 1 -177 -177 975 0 0
3400 2.40444946 1.89678955 0.9461975 1 -179 -180 973 0 0
3410 1.10647583 4.286743 0.795928955 1 -182 -180 972 0 0
3420 3.52261353 0.7883301 0.641525269 1 -180 -180 973 0 0
3430 0.185958862 0.109130859 2.473999 1 -177 -178 970 0 0
3440 3.86807251 2.63110352 4.549225 1 -180 -180 969 0 0
3450 1.19035339 3.232788 1.65745544 1 -182 -182 971 0 0
3460 2.45214844 2.73565674 1.15364075 1 -184 -180 973 0 0
3470 2.77738953 4.225952 1.08338928 1 -184 -180 976 0 0
3480 1.37557983 1.1171875 0.707473755 1 -181 -180 975 0 0
3490 0.638443 2.62304688 1.26940918 1 -179 -178 973 0 0
3500 0.7855377 3.21234131 3.68270874 1 -177 -180 975 0 0
3510 1.68235779 0.63848877 0.890640259 1 -177 -182 975 0 0
3520 2.51570129 2.956726 0.705810547 1 -180 -181 975 0 0
3530 1.994873 1.93865967 0.4741974 1 -180 -180 976 0 0
3540 0.6451721 1.85491943 1.636734 1 -179 -181 976 0 0
3550 0.7879791 1.90759277 2.31924438 1 -180 -180 976 0 0
3560 0.5881653 0.882751465 0.136444092 1 -180 -178 975 0 0
3570 0.5369873 0.195007324 0.6494751 1 -180 -178 972 0 0
3580 0.346496582 1.77471924 0.11340332 1 -180 -178 970 0 0
3590 0.624527 3.001892 0.441040039 1 -179 -178 971 0 0
3600 2.844574 4.875 0.0954437256 1 -181 -178 975 0 0
3610 3.57414246 2.76611328 2.3021698 1 -187 -180 973 0 0
3620 6.330002 4.24401855 0.00764465332 1 -185 -182 971 0 0
3630 1.589325 1.11260986 1.58653259 1 -179 -181 970 0 0
3640 0.182891846 6.5723877 1.09602356 1 -177 -181 972 0 0
3650 3.073639 2.387268 0.9776459 1 -179 -181 972 0 0
3660 3.92878723 3.72314453 0.2554474 1 -177 -180 970 0 0
3670 7.05464172 1.18041992 0.465438843 1 -180 -180 971 0 0
3680 2.58634949 2.536621 0.129974365 1 -183 -180 971 0 0
3690 2.45626831 2.38336182 1.66818237 1 -184 -178 972 0 0
3700 3.63890076 2.541565 2.04882813 1 -183 -178 973 0 0
3710 2.65296936 1.37548828 0.95401 1 -183 -180 973 0 0
3720 0.2859192 1.423584 1.23648071 1 -185 -182 972 0 0
3730 6.322693 0.424377441 5.450989 1 -179 -178 970 0 0
3740 3.048645 3.18865967 4.039398 1 -176 -177 970 0 0
3750 3.06967163 2.63500977 0.583740234 1 -180 -180 972 0 0
3760 1.15768433 4.225403 0.4532318 1 -181 -181 975 0 0
