Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020803605410000 "dinsdag 12 juli 2022" 08:19:20.541 
"Endtime of export" 133020809192010000 "dinsdag 12 juli 2022" 08:28:39.201 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
1740 0.4315338 0.377868652 4.741501 1 -185 -190 964 0 0
1750 1.84935 2.35797119 1.49371338 1 -187 -193 963 0 0
1760 1.75131226 1.62054443 2.06181335 1 -187 -191 963 0 0
1770 1.77326965 6.28344727 0.7901459 1 -184 -189 967 0 0
1780 2.02018738 0.0191040039 1.82579041 1 -184 -190 969 0 0
1790 1.10432434 3.65759277 1.51693726 1 -184 -190 969 0 0
1800 0.32333374 2.38385 1.21235657 1 -183 -190 971 0 0
1810 2.35650635 2.508484 4.070648 1 -185 -195 972 0 0
1820 1.17308044 0.441711426 6.43005371 1 -188 -193 971 0 0
1830 0.5505066 1.36853027 1.7762146 1 -189 -190 969 0 0
1840 2.23464966 1.55517578 2.90875244 1 -187 -188 968 0 0
1850 0.241271973 2.34088135 3.27388 1 -185 -188 968 0 0
1860 0.672454834 3.588501 1.163681 1 -185 -191 970 0 0
1870 3.11953735 5.46624756 1.02957153 1 -182 -191 975 0 0
1880 3.56192017 4.289978 2.21769714 1 -182 -188 972 0 0
1890 0.0174713135 2.49212646 0.538818359 1 -184 -186 967 0 0
1900 1.23410034 1.43469238 0.2898407 1 -185 -185 967 0 0
1910 1.01113892 2.40875244 2.4100647 1 -187 -186 967 0 0
1920 1.2361145 2.576355 2.776596 1 -187 -190 968 0 0
1930 0.6921234 3.42437744 0.362838745 1 -187 -193 970 0 0
1940 0.7455139 1.66003418 1.33049011 1 -187 -193 971 0 0
1950 3.5140686 4.24719238 3.70889282 1 -183 -189 973 0 0
1960 5.69041443 1.17095947 4.400894 1 -185 -190 972 0 0
1970 2.28900146 4.75097656 1.61193848 1 -187 -195 972 0 0
1980 1.38522339 0.533447266 5.39361572 1 -184 -192 972 0 0
1990 0.668045044 3.154663 4.24778748 1 -183 -192 971 0 0
2000 0.172241211 0.186218262 4.40492249 1 -183 -191 970 0 0
2010 0.450531 0.821777344 2.184372 1 -183 -185 967 0 0
2020 1.13237 0.0844726563 4.52043152 1 -184 -186 964 0 0
2030 0.280151367 6.75415039 3.56134033 1 -185 -192 967 0 0
2040 0.269104 0.378173828 2.39570618 1 -185 -193 969 0 0
2050 0.216552734 3.04040527 0.7217865 1 -185 -191 968 0 0
2060 2.136963 0.03668213 1.61993408 1 -183 -192 967 0 0
2070 3.23397827 4.68798828 1.46887207 1 -184 -192 968 0 0
2080 2.36888123 0.5415039 2.91973877 1 -184 -188 968 0 0
2090 0.100799561 5.16552734 3.30393982 1 -182 -188 969 0 0
2100 1.58032227 0.9844971 1.15029907 1 -183 -191 971 0 0
2110 1.05970764 0.7706909 2.01278687 1 -185 -190 969 0 0
2120 1.97645569 1.99182129 0.8291626 1 -188 -189 964 0 0
2130 6.383194 9.560547 0.197067261 1 -184 -189 968 0 0
2140 4.445984 1.9274292 1.55249023 1 -183 -190 971 0 0
2150 1.02073669 3.38909912 2.14703369 1 -185 -189 969 0 0
2160 0.189605713 0.350036621 1.08047485 1 -184 -188 968 0 0
2170 0.412521362 2.99249268 0.7078552 1 -184 -189 967 0 0
2180 2.91059875 1.015564 0.332244873 1 -187 -189 965 0 0
2190 0.798965454 4.65856934 0.5117035 1 -189 -188 965 0 0
2200 4.152176 3.595398 2.86793518 1 -185 -190 969 0 0
2210 0.6696167 0.460998535 2.40434265 1 -182 -190 969 0 0
2220 1.46865845 4.215088 0.8751831 1 -183 -189 970 0 0
2230 1.42169189 0.1395874 0.452667236 1 -185 -189 970 0 0
2240 1.09532166 2.82513428 0.5937958 1 -185 -189 969 0 0
2250 0.9453583 2.15686035 1.25610352 1 -185 -188 970 0 0
2260 1.66377258 1.75793457 1.4617157 1 -184 -188 970 0 0
2270 0.671600342 3.09466553 0.775970459 1 -183 -188 971 0 0
2280 0.000869751 0.1305542 1.96255493 1 -183 -189 970 0 0
2290 1.45550537 3.77301025 0.5149231 1 -184 -190 970 0 0
2300 1.99777222 0.7173462 2.24116516 1 -187 -192 969 0 0
2310 1.13006592 6.390869 5.385269 1 -188 -189 971 0 0
2320 0.297531128 0.0144042969 5.63067627 1 -188 -190 973 0 0
2330 1.67315674 0.248535156 0.536117554 1 -187 -195 969 0 0
2340 2.736786 4.96459961 5.599716 1 -183 -191 970 0 0
2350 2.09671021 0.816955566 3.60569763 1 -182 -190 970 0 0
2360 2.30270386 1.36541748 4.4916687 1 -185 -188 967 0 0
2370 2.7325592 3.46990967 1.44517517 1 -184 -185 968 0 0
2380 0.4585724 2.553772 1.29621887 1 -181 -186 970 0 0
2390 3.37692261 0.3116455 4.881378 1 -183 -191 969 0 0
2400 1.66189575 3.37573242 5.39974976 1 -187 -190 969 0 0
2410 3.932724 2.70782471 4.219467 1 -185 -190 971 0 0
2420 2.17344666 1.26300049 3.41838074 1 -184 -190 971 0 0
2430 1.45010376 2.54034424 0.7401428 1 -184 -188 971 0 0
2440 2.42321777 2.39123535 1.94996643 1 -185 -190 972 0 0
2450 2.925354 1.54766846 1.59913635 1 -184 -190 972 0 0
2460 3.61805725 1.28460693 2.28759766 1 -185 -191 971 0 0
2470 0.872207642 3.543457 1.03259277 1 -187 -192 972 0 0
2480 0.292327881 1.44494629 1.54284668 1 -187 -190 970 0 0
2490 0.517196655 3.043274 3.49086 1 -187 -192 968 0 0
2500 0.2290802 2.00299072 2.04841614 1 -187 -193 969 0 0
2510 2.28704834 1.93841553 0.768676758 1 -185 -191 969 0 0
2520 1.25024414 2.951477 1.15977478 1 -184 -189 970 0 0
2530 0.398391724 3.0177002 3.64489746 1 -184 -191 972 0 0
2540 0.831802368 0.9590454 0.816116333 1 -184 -193 972 0 0
2550 0.225891113 1.812439 3.72615051 1 -184 -189 971 0 0
2560 1.56117249 2.045105 0.7273865 1 -185 -186 971 0 0
2570 4.14489746 1.8583374 5.7903595 1 -182 -191 971 0 0
2580 3.126419 1.9597168 4.7713623 1 -181 -191 971 0 0
2590 0.5995178 1.84710693 1.25302124 1 -182 -186 971 0 0
2600 3.98948669 1.97259521 5.234604 1 -185 -189 971 0 0
2610 3.45108032 1.927063 2.06152344 1 -185 -195 971 0 0
2620 1.59158325 0.967651367 5.91571045 1 -184 -192 970 0 0
2630 1.14149475 2.80773926 1.534729 1 -184 -189 970 0 0
2640 0.0524292 1.15185547 0.5923157 1 -183 -189 970 0 0
2650 0.333435059 2.619629 2.01036072 1 -183 -190 970 0 0
2660 1.93673706 2.2991333 0.4003601 1 -181 -191 971 0 0
2670 1.30610657 2.543457 2.72921753 1 -180 -188 972 0 0
2680 0.8146057 4.302307 1.06845093 1 -181 -184 975 0 0
2690 0.8283844 4.256836 2.4704895 1 -182 -184 971 0 0
